name,RectCoverage,AvgRectArea,RectStDev,AspectRatio,AvgLineBends,AvgLineLength,LongestLine,ShortestLine,LineLengthStDev,AvgLineAngle,OrthLinesRatio,LineCrossings,AvgCrossingAngle,AvgShortestDistance,RectDistribution,RectOrth,RectOrth2,rectangles,lines,Quality
uml_class_diagram_for_translat_88.png,0.044124,1526.833374,0.32076,5.172911,4,358.11087,358.11087,358.11087,0,18.088951,0.4,0,90,95.669991,1,0.000193,1,18,1,2.5
UMLDiagram_V2.1.png,0.331496,90544.53125,0.940435,0.778553,1.555556,548.56958,1535.003174,82.054863,0.81457,0.403297,0.913043,0,90,333.464355,0.214329,0.000006,0.133333,15,9,2
uml_1..jpg,0.206452,3876.300049,0.0737,1.401639,0.4,76.825554,167.034119,27,0.624672,0.887612,0.571429,0,90,86.287224,0.537984,0.000109,0.7,10,5,2.5
uml_class_diagram_for_translat_163.png,0.157276,11527.66699,2.28254,2.546169,0,266.588531,505.106934,125,0.50753,34.972916,0,0,90,173.032761,0.876283,0.003804,0.777778,9,5,3.5
uml_17..png,0.218689,10674.33301,0.810763,1.79021,0,105.1903,105.1903,105.1903,0,29.001694,0,0,90,136.554047,1.010893,0.000065,0,5,3,3.5
uml_19..png,0.189672,30863.4082,0.977372,1.946903,3.523809,1637.959473,3335,143,0.594714,0.160305,0.968421,0.045614,90,213.154083,0.397098,0.000008,0.727273,22,21,4
uml_class_diagram_for_translat_114.png,0.451334,12498.33301,0.903708,0.54529,0,28.017851,28.017851,28.017851,0,2.04541,0,0,90,106.298904,0.576437,0.000096,0.666667,6,1,4.5
uml_class_diagram_for_translat_115.png,0.397963,11428.5,1.01839,0.575868,0,46.457935,57.870544,40.199501,0.173975,7.538061,0,0,90,104.891861,0.613817,0.004988,0.666667,6,3,4.5
uml_class_diagram_for_translat_125.png,0.444085,9209.875,1.161243,0.370703,0.4,239.613327,571,38.013157,0.830069,0.670787,0.714286,0.071429,89.87381,80.198181,0.296008,0.000278,0.625,8,5,4.5
uml_class_diagram_for_translat_135.png,0.07363,4686.714355,0.354861,2,2,225.614944,326.497742,72.062469,0.489097,3.142767,0.666667,0,90,140.003448,1.004517,0.000058,0.857143,7,3,4.5
uml_class_diagram_for_translat_162.png,0.104712,7159.799805,1.981497,2.452652,4,634.53949,634.53949,634.53949,0,6.767222,0.4,0,90,131.664627,0.890817,0.000028,0.8,10,1,3
uml_class_diagram_for_translat_176.png,0.581959,64293,0.695916,0.543651,0.5,68.295631,113.014702,48.846699,0.380286,9.329456,0.333333,0,90,258.200012,0.344863,0.001821,0.6,5,4,4
uml_class_diagram_for_translat_188_1..png,0.580737,64158,0.694989,0.543651,0,85.796272,85.796272,85.796272,0,21.181351,0,0,90,258.601227,0.345605,0.00002,0.6,5,1,4
uml_class_diagram_for_translat_198.png,0.343114,19358.19922,1.073469,0.661562,0,51.088158,51.088158,51.088158,0,3.366463,0,0,90,140.561554,0.726838,0.000104,0.6,5,1,4.5
uml_class_diagram_for_translat_206.png,0.381573,19684.19922,0.99004,0.6049,0,71.175842,71.175842,71.175842,0,4.028267,0,0,90,146.76181,0.767779,0.000054,0.6,5,1,4
UML_v0.1.png,0.160041,9641.90918,0.991145,1.84316,2.761905,489.244537,1150,156.014282,0.512827,0.196028,0.898734,0.013608,87.41922,123.752647,0.575236,0.000026,0.636364,22,21,4
uml_class_diagram_for_translat_244.png,0.374088,24344.25,0.787331,0.599393,0,72.249565,72.249565,72.249565,0,4.763641,0,0,90,170.22554,0.640006,0.000057,0.5,4,1,4
usbdesign.png,0.031176,2193.125,0.448711,1.436102,1,660.032593,1046.005005,274.060211,0.584778,8.825546,0.5,0,90,222.004471,0.5,0.000017,0.125,8,2,2.5
uml_class_diagram_for_translat_249.png,0.141869,106519.6641,0.587964,1.989662,5,1516.584717,2509.029785,524.139587,0.654395,3.930737,0.583333,0.025641,15.545898,544.308411,1.036776,0.001803,0.333333,3,2,3.5
uml_datenmodell_neu.png,0.341231,7739.856934,0.274661,1.191781,2.333333,416.168945,670.004517,74,0.492495,0.078683,1,0.033333,89.851601,142.001114,0.053184,0.000073,1,7,6,4.5
XYGraphUML.png,0.119266,2510.769287,0.332365,1.836788,0.333333,170.34584,310.001617,76,0.521162,0.479721,0.75,0,90,115.53846,0.334372,0.000619,1.230769,13,6,4
UML_V1.png,0.43102,29175.71484,0.578233,1.973469,2,208.671341,372,84.005951,0.578468,0.178457,1,0.022222,89.317932,170.920181,0.444375,0.000031,0.142857,7,3,4.5
VMapClassDiagram.png,0.306735,15663.25,1.433169,1.227036,0,58.674828,92,35.014282,0.413249,0.935242,0.333333,0,90,111.173637,0.224689,0.000039,0.5,8,3,4.5
airline_uml.jpeg,0.150035,13144.90918,0.545899,1.813443,3.625,783.491821,2169.719238,123,0.662038,1.748645,0.891892,0.021982,89.986984,194.975052,0.337515,0.000016,0.454545,11,16,2
class_diagram_1..jpg,0.261565,30760,0.487614,1.53125,1.454545,437.780426,1341.191406,110.194557,0.820755,19.18704,0.259259,0.013228,62.199673,239.423981,0.375043,0.000061,0.166667,12,11,3
AbstractAssetMonteCarloProductClassDiagram.svg.png,0.288239,53313.25,0.069449,6.109195,0,298.486633,412.840149,184.133102,0.383111,26.963181,0,0,90,394.750549,0.594146,0.00369,0.5,4,2,4.5
ClassDiagram_57..png,0.493916,12606.57129,0.557743,1.655536,0.9,287.98349,690,51.009804,0.576026,0.477868,0.868421,0.048583,89.012688,123.993103,0.275542,0.000056,0.380952,21,20,2.5
08-decorator-example-uml.png,0.265098,4745.25,0.246632,2.234637,0,299.001678,299.001678,299.001678,0,0.19162,1,0,90,47.37944,0.450945,0.00045,0,4,1,5
beanClassUML.png,0.23382,28471.16602,0.607676,1.829114,1,586.5,891,282,0.519182,0,1,0.1,90,260.011993,0.587024,0.000016,0,6,2,3.5
4-gameUML.png,0.15571,5493.882324,0.383999,1.210227,1.272727,423.027863,1156.002441,56.035702,0.822376,0.543575,0.8,0.036923,74.861244,114.080589,0.400468,0.000037,0.470588,17,11,3.5
4100-ecore_diagram.png,0.142805,5880,0.404035,2.44,0.666667,203.66861,423,86.005814,0.76216,0.13324,1,0,90,170.381546,0.55113,0.009375,0.333333,3,3,4.5
AbstractFactoryUML.png,0.203648,5315.200195,0.066049,1.915709,1,175.504715,283.00177,124,0.364709,0.270168,0.875,0,90,153.424835,0.235952,0.000073,0.8,5,4,4
act-obj_class-diagram.png,0.31323,14473.125,0.294511,1.801324,0.857143,214.430237,430,89,0.514669,0.102647,1,0,90,161.320343,0.335461,0.000045,0.625,8,7,4.5
alarm_controller_class_diagram.png,0.410032,29822.375,0.818291,1.62709,4,311.726349,433,188.037689,0.320858,1.366272,0.6,0.033333,84.314262,178.001526,0.570225,0.000034,0.125,8,3,3.5
AndroidDiagram.png,0.333259,29353,0.292723,1.653117,0.923077,349.501953,849.02594,78.77182,0.676432,18.247433,0.2,0.006154,25.045303,208.651352,0.194607,0.000015,0.217391,23,13,3
ClassDiagram_47..png,0.46672,14799.90332,1.075487,1.679739,0.933333,176.001709,403.002197,30,0.744102,2.415838,0.827586,0.009195,89.590851,112.816879,0.355708,0.000044,0.612903,31,15,3.5
basic-architecture-connectors.png,0.228332,14948.16699,0.418439,1.629328,1,486.500916,700,273.001831,0.438846,0.052467,1,0,90,199.126633,0.392646,0.00003,0.333333,6,2,4.5
avengersSprint2UML.jpg,0.118633,8417.286133,0.780642,1.49,0.571429,224.508072,523.727844,39,0.630737,6.390069,0.636364,0,90,145.286758,0.489257,0.000019,0.285714,21,7,2
ApiClassDiagram.png,0.193367,5438.571289,0.504435,2.149533,2.758621,536.351013,1028,35,0.505873,6.920996,0.678899,0.062219,75.700455,94.927193,0.228097,0.000056,0.428571,14,29,2
classdiagram_dofus.png,0.128143,4878.399902,0.022054,1.06383,0,194.72496,297,79,0.48457,3.865015,0.8,0,90,149.331436,0.355186,0.000559,0.6,5,5,4
architecture-modelclasses.png,0.42247,32587,0.831711,1.561368,0.857143,501.906128,1614.001343,59.135437,0.978155,4.112492,0.846154,0.131868,89.853844,182.878067,0.635566,0.000026,0.2,5,7,2.5
class-diagram_14..png,0.343929,13256.81836,0.434956,1.636542,1.5,244.252121,357,67,0.353048,0.097475,1,0,90,160.214783,0.134951,0.000048,0.727273,11,8,4
architecture_215..png,0.300952,6113.875,0.143437,1.483384,0,196.226959,306.001648,86.452301,0.559427,15.007164,0.5,0,90,142.731445,0.27948,0.000257,0.75,8,2,4.5
ClassDiagram_55..png,0.331495,25615.23047,0.574189,1.124868,0.8,283.601135,435,74,0.446355,0.071362,1,0.088889,89.905136,144.504501,0.521821,0.000031,0.307692,13,5,3.5
Class Diagram_2..png,0.297035,16629.0918,0.720137,1.260372,0.666667,267.349304,815,96,0.797406,2.411819,0.866667,0,90,174.966934,0.487917,0.000028,0.181818,11,9,3.5
architecture_57..png,0.522813,33991.19922,0.913743,1.279762,0,52.802402,58,44.407207,0.113483,2.588389,0.666667,0,90,193.968079,0.278458,0.000042,0.4,5,3,4.5
ASTObjectUML.png,0.37715,80147.8125,0.488556,0.80788,2.26087,1029.803345,2317.009033,149,0.571955,0.722607,0.92,0.003509,89.727943,292.499817,0.151086,0.000006,0.333333,27,23,3
avengersUML.jpg,0.108694,8066.533203,0.94841,1.315217,1.333333,375.175446,635.001343,135,0.423675,3.476854,0.857143,0,90,139.334641,0.290593,0.000018,0.266667,15,6,2
ClassDiagram_45..png,0.412836,54866.10938,0.508828,1.841191,0.571429,334.145203,775,81,0.654543,0.170767,1,0.030303,90,300.36853,0.11714,0.000013,0.222222,9,7,4
bankingClassDiagram.png,0.474213,7162.833496,0.288976,0.852761,0,128.062485,128.062485,128.062485,0,1.789909,0,0,90,105.833336,0.031447,0.013575,0.833333,6,1,4.5
basic-architecture-patterns.png,0.151977,6079.100098,0.401965,1.6,1.142857,400.160065,1233,99.020203,0.923047,0.839773,0.866667,0.008333,90,146.212357,0.33581,0.000035,0.6,10,7,4
basics_components_class_diagram.png,0.265564,11380.0625,0.382189,1.842623,0.285714,181.365295,267.785858,100.244698,0.280355,17.160639,0.222222,0,90,165.141357,0.285379,0.000033,0.3125,16,7,4
Battleship_UML.png,0.426379,37597.69922,0.576571,1.729692,0.6,346.727448,664.772095,100.955437,0.497908,17.135704,0.125,0.066176,45.905006,216.403702,0.480548,0.000019,0.2,10,10,3.5
class diagram-withoutOper.png,0.376716,46181.60156,0.684847,1.853913,0,215.002319,215.002319,215.002319,0,0.266495,1,0,90,216.986099,0.75292,0.00002,0,5,1,4
Class Diagram Add new librarian.jpg,0.380633,21266.71484,0.269345,1.539683,1,479.833344,847,147,0.622286,0,1,0.064103,90,176.592667,0.655453,0.000036,0.142857,7,6,4
ClassDiagram_35..png,0.169216,7854.933105,0.533961,1.89604,0.727273,250.115433,854,65.00769,0.883326,0.969218,0.947368,0.010526,90,123.570015,0.572361,0.000029,0.4,15,16,4
ClassDiagram_04.png,0.283576,42779.5,1.406289,1.466667,2.888889,554.733826,1004.847046,195.386795,0.451734,17.684298,0.328571,0.018109,71.762321,194.359039,0.578135,0.000014,0.357143,14,18,1.5
Class Diagram Book Search.jpg,0.266575,20785.19922,0.396863,1.584677,3.333333,555.092102,737.151062,397.125275,0.251952,1.493235,0.769231,0.021978,89.753044,196.607101,0.590857,0.000026,0.2,5,3,3.5
Class Diagram_13..png,0.164603,3996.366699,0.692232,1.499283,1.515152,469.790192,1061,33,0.621832,0.034096,0.987952,0.04389,90,93.782722,0.344472,0.000057,1.1,30,33,3
class diagram CD v2.png,0.375963,12825.70606,0.513207,1.579208,2.444444,259.508118,537.000916,39,0.623662,0.269732,0.951613,0.003584,89.903679,137.140427,0.218684,0.000046,0.529412,17,18,3.5
Class Diagram1_2..png,0.329917,9520.400391,0.384251,2.246014,0,257.667725,401.001251,103,0.381657,0.120792,1,0,90,113.756966,0.064254,0.000052,0.266667,15,9,3.5
Class Diagram final.png,0.47784,57244.80078,0.581537,1.232252,0.8,436.411438,722.041992,260,0.385365,1.96561,0.777778,0.022222,74.054604,254.335297,0.577124,0.000017,0.1,10,5,3
Class Diagram Pay Fine.jpg,0.443926,20905.375,0.285419,2.528497,0.333333,200.52182,498.012573,87.005745,0.723671,2.850875,0.75,0,90,170.860168,0.204407,0.000044,0.125,8,6,4
class_diagram_final_1..png,0.283576,42779.5,1.406289,1.466667,2.888889,554.733826,1004.847046,195.386795,0.451734,17.684298,0.328571,0.018109,71.762321,194.359039,0.578135,0.000014,0.357143,14,18,1.5
class diagram.jpeg,0.136586,7026.4375,0.706699,1.895296,0.666667,255.837051,501.01474,42,0.557474,0.255869,0.85,0.004762,89.811523,108.437065,0.695528,0.000026,0.25,16,12,3
ClassDiagram_5..png,0.64676,69014.8125,0.752058,0.622585,5.5,419.232758,1071.073975,106.850365,0.676317,0.774838,0.948718,0.012658,86.641609,198.741119,0.165768,0.000018,0.3125,16,12,2.5
ClassDiagram_32..png,0.110598,3609.25,0.579958,1.342404,3,363.015106,553.030212,173,0.523436,0.432698,0.625,0,90,130.303894,0.32167,0.000046,0.5,8,2,4.5
Class Diagram.jpg,0.401067,32629.57227,0.655698,0.5846,0,143.170105,384.20047,36,0.833835,17.191814,0.5,0,90,229.146118,0.230931,0.000027,0.142857,42,11,3.5
class diagram4.png,0.330174,10429.18164,0.91524,1.459016,1.142857,210.049026,441.551575,56.008926,0.634152,6.894687,0.533333,0.016667,75.256439,119.397858,0.372706,0.000051,0.545455,11,7,3.5
Class Diagram_10..png,0.422717,47727.80078,0.931717,1.605396,0,234.666672,310,150,0.279768,0,1,0,90,296.650452,0.408945,0.000016,0,5,3,3.5
Class Diagram_18..png,0.451952,17343.93359,0.667346,1.648054,1.714286,164.436096,395.007355,46,0.677115,0.317355,0.815789,0.012146,88.79277,152.668671,0.176951,0.000036,0.666667,15,14,4
Class Diagram_3..png,0.263271,61740.39844,0.377109,2.558346,0,348.333954,397,265.001892,0.169955,0.072072,1,0,90,415.869476,0.583828,0.000008,0.2,5,3,4
Class Diagram_5..png,0.27062,15899.4541,0.874611,1.399584,0.8,285.459381,574.257935,125,0.45721,11.105017,0.527778,0.022523,38.579735,121.931488,0.462237,0.000024,0.590909,22,20,3
Class Diagram_6..png,0.057106,8882.799805,0.618144,3.01378,0,126.696487,126.696487,126.696487,0,11.842079,0,0,90,151.019089,1.311488,0.000047,0.4,17,2,3.5
Class Diagram_8..png,0.093265,6177.333496,0.173922,1.24812,1,324.5,595,54,0.83359,0,1,0,90,132.512558,0.685049,0.000078,0,10,9,4
ClassDiagram_3..jpg,0.330066,35284.23438,0.622518,0.624251,0.533333,289.579681,1750.517944,30.594116,1.143301,11.800857,0.42029,0.006625,42.861969,215.112762,0.403103,0.000011,0.297872,47,45,1.5
Class Diagram_9..png,0.243905,8346.75,0.824136,1.047923,2.4,191.200424,280,35,0.433557,0.014465,1,0,90,122.982285,0.250901,0.000048,0.916667,12,5,5
class-diagram.jpg,0.24393,11019.41699,0.451282,1.510851,1.111111,167.662888,321.009247,39,0.492167,2.708389,0.842105,0,90,162.856323,0.30438,0.000034,0.25,12,9,4
ClassDiagram1_2..jpg,0.251402,12364.5,0.377707,1.176039,0,125.885742,164.268066,96.176918,0.197242,25.292568,0,0,90,186.706818,0.587256,0.000102,0.25,7,6,5
class-diagram_11..png,0.537496,95183.83594,0.374259,1.769032,0,636.000793,636.000793,636.000793,0,0.090088,1,0,90,329.019989,0.285931,0.000012,0.333333,6,1,4
ClassDiagram1.jpg,0.167868,5615.75,0.688129,1.484615,1.111111,398.889526,1277,43,0.982634,0.033844,1,0.015789,89.943825,72.601685,0.52979,0.000044,0.25,12,9,3.5
ClassDiagram1_1..jpg,0.289821,24866.63672,0.969421,1.282051,1.666667,304.341095,709.222595,82.540901,0.78083,6.202989,0.6875,0,90,214.330215,0.544919,0.000018,0.181818,11,6,3.5
ClassDiagram1_14..png,0.478981,45378.75,0.935215,1.410641,0.285714,170.481796,285.337708,82.298241,0.438981,25.232561,0.111111,0,90,262.984863,0.095001,0.000017,0.375,8,7,3.5
ClassDiagram_27..png,0.370408,31784.8457,0.655063,1.465154,0.461538,384.575958,1201,88.204308,0.846471,4.189761,0.736842,0.021053,67.5,192.669357,0.185865,0.000017,0.307692,26,13,2.5
ClassDiagram1_6..jpg,0.407548,25014,0.87774,1.885926,2.5,302.901062,669.004883,71.007042,0.739461,0.744802,0.821429,0.007389,61.222229,177.84198,0.402378,0.00003,0.5,14,8,3.5
ClassDiagram2.png,0.138651,11436,0.174661,2.031519,0.4,229.80072,498.001495,94,0.623606,0.059337,1,0,90,131.660217,0.37741,0.00003,0.5,12,5,4.5
ClassDiagram2_2..jpg,0.249477,12693.71387,0.300447,1.591966,0,114.766106,169.056198,84.308952,0.25529,14.518402,0.333333,0,90,185.929672,0.315707,0.000036,0.285714,7,6,4
ClassDiagram_37..png,0.15217,13066.33301,0.205341,0.951087,4,332,332,332,0,0,1,0,90,148.873077,0.444054,0.000039,0.5,6,1,4.5
ClassDiagram_5..jpg,0.315435,23184.45898,0.663096,1.6,1.28,440.388885,1470.001587,45,0.924912,1.191389,0.947368,0.009679,84.196404,177.262222,0.258965,0.000018,0.333333,24,25,3
ClassDiagram_6..png,0.207861,51086.81641,1.380699,1.229265,1,653.260071,1782.002197,91,0.727341,0.577314,0.875,0.029412,65.63047,195.629562,1.005264,0.000006,0.272727,9,12,3
ClassDiagram_68..png,0.202258,14458,0.937011,1.969484,0.6,329.003235,899,75,0.661684,1.55621,0.875,0.022059,90,167.122681,0.645829,0.000017,0.45,20,10,3.5
Class_Diagram-_9_0_76d0249_1109608146824_192492_2940.jpg,0.207711,4858.222168,0.59343,1.369898,3.333333,384.777771,676,148,0.439976,0,1,0.015385,90,113.980553,0.400969,0.000076,0.555556,9,9,4.5
Class_Diagram.jpg,0.400024,27153.83984,1.048724,1.301226,0.428571,226.617111,553.317505,46,0.688778,16.658625,0.2,0,90,177.454651,0.155726,0.000023,0.32,25,14,3
Class_Diagram.png,0.25485,115311,0.94062,2.243636,0.666667,346.000488,468,223,0.289084,0.033023,1,0.066667,89.834885,447.893951,0.496858,0.000013,0,6,3,2.5
class_diagramm_incl_neo4j.png,0.432061,35175.14453,0.577102,1.634731,0,149.401428,284,44,0.668367,0.164301,1,0,90,173.437592,0.421812,0.000032,0.071429,14,5,4
class_diagram_10..png,0.267211,31848.98438,1.235583,1.198562,0.285714,394.227386,671,105,0.440513,5.458852,0.777778,0,90,146.830704,0.156964,0.000009,0.301587,63,7,3
class_diagram_126..png,0.130424,29674.78906,0.966846,2.081887,0.666667,544.334045,1048.002197,96,0.717607,0.050677,1,0.133333,44.979523,244.764191,0.238229,0.000008,0.157895,19,3,1
class_diagram_128..png,0.295865,22130.71484,0.918088,0.883117,1.5,373.254242,791,103,0.744243,0.194502,1,0,90,178.221008,0.308906,0.00002,0.285714,7,4,3
class_diagram_155..png,0.255467,56447.06641,0.772112,1.1757,2.125,598.990234,1434.561646,113.137085,0.666553,10.670371,0.54,0.017255,67.843758,292.567993,0.327814,0.000007,0.133333,15,16,1.5
class_diagram_159..png,0.47677,42495.30078,0.635018,1.13544,4,1113,1113,1113,0,0,1,0,90,197.482422,0.144785,0.000021,0.2,10,1,4
class_diagram_185..png,0.265597,69796.86719,0.666369,1.049536,3.384615,653.573364,1111.704834,48.166378,0.627685,12.993343,0.280702,0.013309,57.404697,397.894592,0.237385,0.000005,0.066667,15,13,1
class_diagram_188..png,0.206448,22798.63672,0.386487,1.331937,2.769231,515.399048,986,112,0.523512,0.436409,0.938776,0.016327,89.727219,239.277023,0.355081,0.000015,0.181818,11,13,3
class_diagram_2..jpg,0.275697,19684.80078,0.421847,1.011905,0,143.646729,561.000916,73,0.978036,8.27386,0.8,0,90,176.819778,0.359938,0.000027,0.5,10,10,4
class_diagram_5..jpg,0.30324,99801.53125,1.148473,1.608579,2.181818,671.051636,1132.459839,230.932892,0.3995,24.748259,0.285714,0.014286,77.317848,295.961487,0.22679,0.000005,0.235294,17,11,1.5
class_diagram_63..png,0.268456,41393.71875,0.652511,0.950348,1.6,318.870361,1243.863525,79,1.002974,11.126396,0.576923,0,90,278.111084,0.267855,0.000008,0.2,25,10,1.5
class_diagram_9..jpg,0.479849,40902.10156,0.276427,1.495364,2.888889,302.911469,507.112915,82,0.374119,0.66425,0.914286,0.004762,89.915489,212.027466,0.106211,0.000024,0.3,10,9,3.5
Class_Diagram_Client.png,0.476514,40814.125,0.603478,1.336592,0,187.171768,286.246399,49.76947,0.535729,22.806059,0,0,90,223.2323,0.368815,0.000023,0.125,8,3,3.5
Class_Diagram_Daemon.jpg,0.246971,45986,0.72894,1.9,0,210.77533,283.383118,166.940109,0.245325,15.352725,0.333333,0,90,351.840485,0.403416,0.000047,0,5,3,4
class_diagram_simple.jpg,0.136427,4052.294189,0.283307,1.565141,1.75,422.634918,1005.047546,77.472572,0.584733,17.776186,0.345455,0.034726,63.022083,112.35585,0.331813,0.000045,1.058824,17,40,2
class-diagram-no-methods.png,0.345067,6764,0.588328,1.111111,4,223,247,199,0.107623,0,1,0,90,116.435638,0.615098,0.000093,0.2,5,2,4
classdiagramm_javaextractor_adapters.png,0.508979,33735.19922,1.011361,0.812846,1.333333,269.440186,456,84.320511,0.563171,4.715533,0.714286,0,90,171.06929,0.201577,0.000026,0.6,10,3,3.5
ClassDiagram3_1..png,0.656664,76103.46875,1.160559,1.008378,0.027397,295.349854,1115,25,0.865503,15.319375,0.32,0.010877,56.829937,195.957779,0.19229,0.00001,0.283333,60,73,1
ClassDiagramContentProvider.png,0.198719,36418.94531,0.55158,1.68549,1.625,405.848633,1021.391724,40,0.747019,16.856213,0.333333,0.021041,62.565346,254.058075,0.224782,0.000008,0.166667,18,16,2
eventhubUML.png,0.433751,39413.5,0.348313,2.468085,0,298.042145,471,66.189125,0.588304,1.140852,0.6,0,90,240.734406,0.12821,0.000027,0.333333,6,5,4
ClassDiagram4.png,0.172698,15741.17871,0.898157,0.953545,2,562.965088,1330,69.439087,0.680426,0.372478,0.955556,0.008696,89.914825,164.68782,0.415567,0.000014,0.321429,28,15,2
ClassDiagramm.png,0.231394,30161.5,1.004147,1.382979,0,244.131119,244.131119,244.131119,0,34.99202,0,0,90,296.29184,0.509027,0.000015,0,27,24,3.5
classDiagram5.png,0.149668,14122.74219,1.058525,1.09291,1.259259,507.54306,1672.002075,54.147945,0.839749,0.932612,0.885246,0.016393,63.845387,156.356979,0.387719,0.000013,0.387097,31,27,2
classDiagramRDH.jpeg,0.204616,24331,1.146067,1.458844,0.5,348.502991,646.008789,154.00325,0.525939,0.229534,1,0,90,355.453247,0.640482,0.000051,0.5,4,4,3.5
ClassDiagrams.png,0.316145,70505.79688,0.442618,1.259299,2.5,497.531769,1172.909912,65.00769,0.735847,13.756149,0.464286,0.012315,65.758293,346.116699,0.65299,0.000012,0.6,5,8,2.5
ClassDiagramSockets.png,0.054758,2243.75,0.492423,2.111675,1.428571,231.554611,432.264069,88,0.502225,14.615933,0.294118,0.130719,25.478157,119.737244,0.862423,0.000076,0.625,8,7,5
CodendiThemesArchitecture.png,0.190726,3962,0.127862,1.411215,0,146.996597,146.996597,146.996597,0,14.981628,0,0,90,112.072411,0.456863,0.000073,0.428571,7,1,4
ClassDiagramStepDetector.png,0.2562,39118.39844,0.651329,0.884323,0.8,362.130035,738.91394,109.877205,0.561886,16.708408,0.277778,0.02924,56.097309,278.203003,0.370665,0.000011,0.1,10,10,2
DiagramaClases_SinHerenciaMultiple.png,0.347719,18632.88867,0.533617,1.891089,2.666667,214.666672,328,60,0.527548,0,1,0,90,163.524796,0.603148,0.000288,0.333333,9,3,3.5
ClassDiagramsWithActivities.png,0.289464,30596.37891,0.921342,1.642753,3.478261,721.668396,1214.000732,115,0.418927,0.3839,0.92233,0.01363,89.282784,201.346436,0.309812,0.000011,0.517241,29,23,3
Diagrama_Clases_2..png,0.36745,24451.5,0.241313,2.68254,0,348.5,623,74,0.787661,0,1,0,90,247.796753,0.647368,0.000098,0.5,4,2,4
CommandExecutionConnectorClassDiagram.png,0.268792,9868.555664,0.502848,2.760116,0.727273,247.769119,491.001007,45,0.604516,4.319561,0.842105,0.031579,67.196526,127.537209,0.327322,0.000057,0.222222,9,11,3.5
ConsMS-class-diagram1.png,0.355553,35127.30859,0.268283,0.562541,0.75,272.52002,795.160278,54,0.830085,0.436822,0.928571,0.028571,90,221.007858,0.306036,0.000016,0.615385,13,8,2.5
Fb_class_diagram_with_dependesis.jpg,0.299298,43027.92578,0.767872,1.542206,0.340426,527.586304,1597.78125,49,0.758569,13.134776,0.428571,0.013889,62.724586,226.899185,0.210085,0.000008,0.3,40,47,1
DiagramaClases_HerenciaMultiple.png,0.295538,16636.33398,0.569182,1.838095,1.333333,230.349182,554.063904,64.031242,0.728699,0.650155,0.857143,0,90,182.094025,0.494311,0.000262,0.333333,9,6,4
CoreClassDiagram.diagram.png,0.145747,16042.375,0.615882,1.891192,2.769231,778.619446,1950.006348,141.029129,0.69726,0.122968,0.959184,0.007347,89.808372,212.099731,0.253642,0.000012,0.1875,16,13,2.5
CoreClassDiagram_2..png,0.159219,17045.125,0.631588,1.839378,2.75,680.078674,1914.011353,141.029129,0.765379,0.49251,0.9,0.004372,89.79805,217.134598,0.216628,0.000012,0.25,16,16,2.5
Diagramme_bot.jpeg,0.328,34017.86719,0.734634,1.899448,0,302.000397,418.00119,203,0.293355,0.04569,1,0,90,207.555786,0.213839,0.000014,0.6,15,3,2.5
CrudeUMLDiagram.png,0.225479,5978.5,0.306902,2.672131,0,247.265106,407,59,0.552846,5.013867,0.6,0,90,112.344856,0.308376,0.000065,0.5,6,5,4.5
DiagrammeDeClasse.png,0.409537,103340.25,0.620653,1.102735,0.25,243.00737,624,109,0.677438,0.195352,1,0,90,332.020203,0.55165,0.000006,0.125,8,8,2.5
Diagramadeclasesdeanalisis.png,0.171638,16652.09961,0.495028,1.258542,2.727273,325.752808,633.004578,71.007042,0.600957,0.718769,0.902439,0.036005,88.374512,165.326248,0.50961,0.000029,0.1,10,11,3.5
design_37..jpg,0.329643,12932.1543,0.28068,1.960784,0,223.000717,349.001434,97,0.565024,0.082085,1,0,90,174.840088,0.281777,0.000042,0.153846,13,2,3.5
CS673W4S13_UMLClassDiagram_v1.1.jpg,0.213096,5361.774414,0.855652,1.386667,2.976744,470.696411,1317,51,0.558417,2.792101,0.783626,0.00918,83.688507,106.23793,0.103897,0.000051,0.580645,31,43,1
Diagramadeclases.png,0.361221,67349.76563,0.793496,1.055395,3.555556,1032.248535,2227,143,0.732642,0.53754,0.951219,0.011614,89.588951,305.039124,0.237783,0.000008,0,17,9,2.5
CurveCalibrationProductsClassDiagram.svg.png,0.464455,56396.39844,0.624552,4.317333,0,258.052155,382.753174,193.080292,0.341803,26.293646,0,0,90,290.733643,0.396222,0.00002,0.4,5,3,3
design-tag-er.png,0.298023,7040.181641,0.279519,2.329341,0,194.600616,266,89.022469,0.391498,20.079224,0.333333,0,90,118.367867,0.588265,0.000067,1.272727,11,3,5
decorator-diagram3-java.jpg,0.240973,13916.16699,0.307508,0.873016,0,168.963043,243,130.667511,0.309905,23.621864,0.333333,0,90,148.818192,0.096896,0.000829,0.5,6,3,4.5
Diagrammedeclasses2.png,0.435524,30238.18164,0.852874,1.278137,0.333333,282.83429,593,87,0.627414,0.08108,1,0,90,195.460907,0.27493,0.000021,0.181818,11,6,4.5
Diagrama_clases_Biblioteca_ITST.jpg,0.468059,59493.71484,0.856027,3.240458,1,382.555878,1107,78.40918,0.956114,8.271968,0.583333,0.012821,3.8992,239.960541,0.583061,0.000018,0.428571,7,6,3
